frquency,impedance,wine_id,wine_name,Unnamed: 10,类别,类别编码
46,910,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
47,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
48,910,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
49,910,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
50,910,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
51,910,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
52,910,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
53,910,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
54,910,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
55,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
61,910,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
62,910,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
63,910,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
68,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
69,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
70,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
71,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
72,910,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
73,910,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
74,910,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
75,910,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
76,910,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
77,910,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
78,910,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
83,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
85,910,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
90,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
91,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
92,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
94,910,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
95,911,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
96,911,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
97,910,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
98,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
99,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
100,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
101,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
102,910,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
103,911,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
104,910,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
105,910,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
106,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
107,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
108,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
109,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
110,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
111,910,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
112,911,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
113,911,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
115,911,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
116,910,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
118,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
119,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
120,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
21,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
22,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
23,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
25,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
26,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
28,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
29,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
30,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
31,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
32,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
33,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
34,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
35,910,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
36,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
37,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
38,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
39,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
40,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
41,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
42,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
43,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
44,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
45,908,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
46,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
47,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
48,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
49,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
50,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
51,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
52,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
53,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
54,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
55,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
61,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
62,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
63,910,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
68,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
69,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
70,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
71,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
72,910,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
73,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
74,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
75,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
76,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
77,910,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
78,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
83,908,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
84,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
85,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
86,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
90,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
91,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
92,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
93,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
94,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
95,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
96,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
97,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
98,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
99,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
100,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
101,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
102,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
103,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
104,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
105,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
106,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
107,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
108,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
109,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
110,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
111,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
112,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
113,910,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
114,910,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
115,910,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
117,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
118,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
119,908,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
120,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
20,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
22,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
23,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
24,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
26,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
27,908,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
28,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
29,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
30,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
31,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
32,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
33,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
34,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
35,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
36,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
37,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
38,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
39,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
40,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
41,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
42,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
43,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
44,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
45,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
46,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
47,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
48,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
49,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
50,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
51,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
52,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
53,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
54,910,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
55,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
61,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
62,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
63,910,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
68,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
69,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
70,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
71,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
72,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
73,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
74,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
75,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
76,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
77,910,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
78,910,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
83,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
84,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
85,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
86,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
90,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
91,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
92,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
93,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
94,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
95,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
96,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
97,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
98,908,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
99,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
100,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
101,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
102,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
103,910,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
104,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
105,910,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
106,909,24,四洛克粉蜜桃味鸡尾酒,,鸡尾酒,3
20,749,25,青岛啤酒清爽,,啤酒,0
21,748,25,青岛啤酒清爽,,啤酒,0
22,748,25,青岛啤酒清爽,,啤酒,0
23,749,25,青岛啤酒清爽,,啤酒,0
24,749,25,青岛啤酒清爽,,啤酒,0
25,748,25,青岛啤酒清爽,,啤酒,0
26,747,25,青岛啤酒清爽,,啤酒,0
27,750,25,青岛啤酒清爽,,啤酒,0
28,750,25,青岛啤酒清爽,,啤酒,0
29,749,25,青岛啤酒清爽,,啤酒,0
30,747,25,青岛啤酒清爽,,啤酒,0
31,748,25,青岛啤酒清爽,,啤酒,0
32,749,25,青岛啤酒清爽,,啤酒,0
33,749,25,青岛啤酒清爽,,啤酒,0
34,749,25,青岛啤酒清爽,,啤酒,0
35,749,25,青岛啤酒清爽,,啤酒,0
36,748,25,青岛啤酒清爽,,啤酒,0
37,749,25,青岛啤酒清爽,,啤酒,0
38,748,25,青岛啤酒清爽,,啤酒,0
39,749,25,青岛啤酒清爽,,啤酒,0
40,749,25,青岛啤酒清爽,,啤酒,0
41,749,25,青岛啤酒清爽,,啤酒,0
42,748,25,青岛啤酒清爽,,啤酒,0
43,748,25,青岛啤酒清爽,,啤酒,0
44,749,25,青岛啤酒清爽,,啤酒,0
45,749,25,青岛啤酒清爽,,啤酒,0
46,749,25,青岛啤酒清爽,,啤酒,0
50,749,25,青岛啤酒清爽,,啤酒,0
52,748,25,青岛啤酒清爽,,啤酒,0
53,747,25,青岛啤酒清爽,,啤酒,0
60,748,25,青岛啤酒清爽,,啤酒,0
61,748,25,青岛啤酒清爽,,啤酒,0
62,749,25,青岛啤酒清爽,,啤酒,0
63,749,25,青岛啤酒清爽,,啤酒,0
64,749,25,青岛啤酒清爽,,啤酒,0
65,748,25,青岛啤酒清爽,,啤酒,0
66,748,25,青岛啤酒清爽,,啤酒,0
67,748,25,青岛啤酒清爽,,啤酒,0
68,749,25,青岛啤酒清爽,,啤酒,0
69,749,25,青岛啤酒清爽,,啤酒,0
70,749,25,青岛啤酒清爽,,啤酒,0
71,749,25,青岛啤酒清爽,,啤酒,0
72,749,25,青岛啤酒清爽,,啤酒,0
73,749,25,青岛啤酒清爽,,啤酒,0
74,749,25,青岛啤酒清爽,,啤酒,0
75,749,25,青岛啤酒清爽,,啤酒,0
76,748,25,青岛啤酒清爽,,啤酒,0
77,749,25,青岛啤酒清爽,,啤酒,0
78,749,25,青岛啤酒清爽,,啤酒,0
79,749,25,青岛啤酒清爽,,啤酒,0
80,749,25,青岛啤酒清爽,,啤酒,0
81,748,25,青岛啤酒清爽,,啤酒,0
82,749,25,青岛啤酒清爽,,啤酒,0
83,749,25,青岛啤酒清爽,,啤酒,0
84,749,25,青岛啤酒清爽,,啤酒,0
85,750,25,青岛啤酒清爽,,啤酒,0
86,749,25,青岛啤酒清爽,,啤酒,0
87,749,25,青岛啤酒清爽,,啤酒,0
88,749,25,青岛啤酒清爽,,啤酒,0
92,749,25,青岛啤酒清爽,,啤酒,0
93,749,25,青岛啤酒清爽,,啤酒,0
94,749,25,青岛啤酒清爽,,啤酒,0
99,749,25,青岛啤酒清爽,,啤酒,0
100,749,25,青岛啤酒清爽,,啤酒,0
101,749,25,青岛啤酒清爽,,啤酒,0
102,749,25,青岛啤酒清爽,,啤酒,0
103,749,25,青岛啤酒清爽,,啤酒,0
104,749,25,青岛啤酒清爽,,啤酒,0
105,749,25,青岛啤酒清爽,,啤酒,0
106,750,25,青岛啤酒清爽,,啤酒,0
107,749,25,青岛啤酒清爽,,啤酒,0
108,749,25,青岛啤酒清爽,,啤酒,0
109,749,25,青岛啤酒清爽,,啤酒,0
110,749,25,青岛啤酒清爽,,啤酒,0
111,749,25,青岛啤酒清爽,,啤酒,0
113,750,25,青岛啤酒清爽,,啤酒,0
114,749,25,青岛啤酒清爽,,啤酒,0
115,750,25,青岛啤酒清爽,,啤酒,0
116,750,25,青岛啤酒清爽,,啤酒,0
117,750,25,青岛啤酒清爽,,啤酒,0
118,750,25,青岛啤酒清爽,,啤酒,0
119,750,25,青岛啤酒清爽,,啤酒,0
120,749,25,青岛啤酒清爽,,啤酒,0
20,747,25,青岛啤酒清爽,,啤酒,0
21,752,25,青岛啤酒清爽,,啤酒,0
23,746,25,青岛啤酒清爽,,啤酒,0
24,750,25,青岛啤酒清爽,,啤酒,0
25,752,25,青岛啤酒清爽,,啤酒,0
26,747,25,青岛啤酒清爽,,啤酒,0
27,749,25,青岛啤酒清爽,,啤酒,0
29,750,25,青岛啤酒清爽,,啤酒,0
31,749,25,青岛啤酒清爽,,啤酒,0
32,752,25,青岛啤酒清爽,,啤酒,0
33,749,25,青岛啤酒清爽,,啤酒,0
34,748,25,青岛啤酒清爽,,啤酒,0
35,749,25,青岛啤酒清爽,,啤酒,0
36,752,25,青岛啤酒清爽,,啤酒,0
37,750,25,青岛啤酒清爽,,啤酒,0
38,747,25,青岛啤酒清爽,,啤酒,0
39,748,25,青岛啤酒清爽,,啤酒,0
40,750,25,青岛啤酒清爽,,啤酒,0
41,751,25,青岛啤酒清爽,,啤酒,0
42,749,25,青岛啤酒清爽,,啤酒,0
43,747,25,青岛啤酒清爽,,啤酒,0
44,749,25,青岛啤酒清爽,,啤酒,0
45,751,25,青岛啤酒清爽,,啤酒,0
46,752,25,青岛啤酒清爽,,啤酒,0
47,750,25,青岛啤酒清爽,,啤酒,0
51,752,25,青岛啤酒清爽,,啤酒,0
52,752,25,青岛啤酒清爽,,啤酒,0
53,749,25,青岛啤酒清爽,,啤酒,0
60,749,25,青岛啤酒清爽,,啤酒,0
61,747,25,青岛啤酒清爽,,啤酒,0
62,748,25,青岛啤酒清爽,,啤酒,0
63,750,25,青岛啤酒清爽,,啤酒,0
64,751,25,青岛啤酒清爽,,啤酒,0
65,751,25,青岛啤酒清爽,,啤酒,0
66,751,25,青岛啤酒清爽,,啤酒,0
68,748,25,青岛啤酒清爽,,啤酒,0
69,748,25,青岛啤酒清爽,,啤酒,0
70,749,25,青岛啤酒清爽,,啤酒,0
71,750,25,青岛啤酒清爽,,啤酒,0
72,751,25,青岛啤酒清爽,,啤酒,0
73,750,25,青岛啤酒清爽,,啤酒,0
74,750,25,青岛啤酒清爽,,啤酒,0
75,749,25,青岛啤酒清爽,,啤酒,0
76,748,25,青岛啤酒清爽,,啤酒,0
77,749,25,青岛啤酒清爽,,啤酒,0
78,750,25,青岛啤酒清爽,,啤酒,0
79,751,25,青岛啤酒清爽,,啤酒,0
80,751,25,青岛啤酒清爽,,啤酒,0
81,751,25,青岛啤酒清爽,,啤酒,0
82,750,25,青岛啤酒清爽,,啤酒,0
83,749,25,青岛啤酒清爽,,啤酒,0
84,749,25,青岛啤酒清爽,,啤酒,0
85,749,25,青岛啤酒清爽,,啤酒,0
86,750,25,青岛啤酒清爽,,啤酒,0
87,750,25,青岛啤酒清爽,,啤酒,0
88,751,25,青岛啤酒清爽,,啤酒,0
92,749,25,青岛啤酒清爽,,啤酒,0
93,749,25,青岛啤酒清爽,,啤酒,0
94,749,25,青岛啤酒清爽,,啤酒,0
98,751,25,青岛啤酒清爽,,啤酒,0
99,751,25,青岛啤酒清爽,,啤酒,0
100,751,25,青岛啤酒清爽,,啤酒,0
101,750,25,青岛啤酒清爽,,啤酒,0
102,749,25,青岛啤酒清爽,,啤酒,0
103,749,25,青岛啤酒清爽,,啤酒,0
104,749,25,青岛啤酒清爽,,啤酒,0
105,750,25,青岛啤酒清爽,,啤酒,0
106,750,25,青岛啤酒清爽,,啤酒,0
107,751,25,青岛啤酒清爽,,啤酒,0
108,751,25,青岛啤酒清爽,,啤酒,0
109,752,25,青岛啤酒清爽,,啤酒,0
110,751,25,青岛啤酒清爽,,啤酒,0
111,751,25,青岛啤酒清爽,,啤酒,0
112,750,25,青岛啤酒清爽,,啤酒,0
113,750,25,青岛啤酒清爽,,啤酒,0
114,749,25,青岛啤酒清爽,,啤酒,0
117,751,25,青岛啤酒清爽,,啤酒,0
118,751,25,青岛啤酒清爽,,啤酒,0
119,752,25,青岛啤酒清爽,,啤酒,0
20,748,25,青岛啤酒清爽,,啤酒,0
21,749,25,青岛啤酒清爽,,啤酒,0
22,748,25,青岛啤酒清爽,,啤酒,0
24,749,25,青岛啤酒清爽,,啤酒,0
25,748,25,青岛啤酒清爽,,啤酒,0
26,747,25,青岛啤酒清爽,,啤酒,0
27,750,25,青岛啤酒清爽,,啤酒,0
28,750,25,青岛啤酒清爽,,啤酒,0
29,750,25,青岛啤酒清爽,,啤酒,0
30,748,25,青岛啤酒清爽,,啤酒,0
31,748,25,青岛啤酒清爽,,啤酒,0
32,749,25,青岛啤酒清爽,,啤酒,0
33,748,25,青岛啤酒清爽,,啤酒,0
34,748,25,青岛啤酒清爽,,啤酒,0
35,749,25,青岛啤酒清爽,,啤酒,0
36,749,25,青岛啤酒清爽,,啤酒,0
37,749,25,青岛啤酒清爽,,啤酒,0
38,748,25,青岛啤酒清爽,,啤酒,0
39,747,25,青岛啤酒清爽,,啤酒,0
40,747,25,青岛啤酒清爽,,啤酒,0
41,748,25,青岛啤酒清爽,,啤酒,0
42,749,25,青岛啤酒清爽,,啤酒,0
43,749,25,青岛啤酒清爽,,啤酒,0
44,749,25,青岛啤酒清爽,,啤酒,0
45,748,25,青岛啤酒清爽,,啤酒,0
46,748,25,青岛啤酒清爽,,啤酒,0
50,748,25,青岛啤酒清爽,,啤酒,0
51,749,25,青岛啤酒清爽,,啤酒,0
52,749,25,青岛啤酒清爽,,啤酒,0
53,748,25,青岛啤酒清爽,,啤酒,0
60,748,25,青岛啤酒清爽,,啤酒,0
61,749,25,青岛啤酒清爽,,啤酒,0
62,750,25,青岛啤酒清爽,,啤酒,0
63,750,25,青岛啤酒清爽,,啤酒,0
64,749,25,青岛啤酒清爽,,啤酒,0
65,749,25,青岛啤酒清爽,,啤酒,0
66,749,25,青岛啤酒清爽,,啤酒,0
67,748,25,青岛啤酒清爽,,啤酒,0
68,748,25,青岛啤酒清爽,,啤酒,0
69,749,25,青岛啤酒清爽,,啤酒,0
70,750,25,青岛啤酒清爽,,啤酒,0
71,749,25,青岛啤酒清爽,,啤酒,0
72,749,25,青岛啤酒清爽,,啤酒,0
73,749,25,青岛啤酒清爽,,啤酒,0
74,749,25,青岛啤酒清爽,,啤酒,0
75,749,25,青岛啤酒清爽,,啤酒,0
76,749,25,青岛啤酒清爽,,啤酒,0
77,749,25,青岛啤酒清爽,,啤酒,0
78,749,25,青岛啤酒清爽,,啤酒,0
79,749,25,青岛啤酒清爽,,啤酒,0
80,749,25,青岛啤酒清爽,,啤酒,0
81,750,25,青岛啤酒清爽,,啤酒,0
82,750,25,青岛啤酒清爽,,啤酒,0
83,750,25,青岛啤酒清爽,,啤酒,0
84,750,25,青岛啤酒清爽,,啤酒,0
85,750,25,青岛啤酒清爽,,啤酒,0
86,751,25,青岛啤酒清爽,,啤酒,0
20,751,25,青岛啤酒清爽,,啤酒,0
21,751,25,青岛啤酒清爽,,啤酒,0
22,748,25,青岛啤酒清爽,,啤酒,0
23,749,25,青岛啤酒清爽,,啤酒,0
24,750,25,青岛啤酒清爽,,啤酒,0
25,749,25,青岛啤酒清爽,,啤酒,0
26,751,25,青岛啤酒清爽,,啤酒,0
27,751,25,青岛啤酒清爽,,啤酒,0
28,749,25,青岛啤酒清爽,,啤酒,0
29,748,25,青岛啤酒清爽,,啤酒,0
30,747,25,青岛啤酒清爽,,啤酒,0
31,750,25,青岛啤酒清爽,,啤酒,0
32,752,25,青岛啤酒清爽,,啤酒,0
33,751,25,青岛啤酒清爽,,啤酒,0
34,749,25,青岛啤酒清爽,,啤酒,0
35,749,25,青岛啤酒清爽,,啤酒,0
36,748,25,青岛啤酒清爽,,啤酒,0
37,749,25,青岛啤酒清爽,,啤酒,0
38,750,25,青岛啤酒清爽,,啤酒,0
39,751,25,青岛啤酒清爽,,啤酒,0
42,748,25,青岛啤酒清爽,,啤酒,0
43,748,25,青岛啤酒清爽,,啤酒,0
44,750,25,青岛啤酒清爽,,啤酒,0
45,751,25,青岛啤酒清爽,,啤酒,0
46,751,25,青岛啤酒清爽,,啤酒,0
50,749,25,青岛啤酒清爽,,啤酒,0
51,750,25,青岛啤酒清爽,,啤酒,0
52,750,25,青岛啤酒清爽,,啤酒,0
56,751,25,青岛啤酒清爽,,啤酒,0
60,749,25,青岛啤酒清爽,,啤酒,0
61,748,25,青岛啤酒清爽,,啤酒,0
62,749,25,青岛啤酒清爽,,啤酒,0
63,749,25,青岛啤酒清爽,,啤酒,0
64,751,25,青岛啤酒清爽,,啤酒,0
65,752,25,青岛啤酒清爽,,啤酒,0
66,752,25,青岛啤酒清爽,,啤酒,0
67,752,25,青岛啤酒清爽,,啤酒,0
